station_id,station_name,lat,lng,state,primary_neighbourhood,secondary_neighborhood
9735803,Rutherford Ave & Belmont Ave,41.94,-87.79,Illinois,Dunning,DUNNING
9528930,Newcastle Ave & Belmont Ave,41.94,-87.8,Illinois,Dunning,DUNNING
9598175,Melvina Ave & Belmont Ave,41.94,-87.78,Illinois,Dunning,DUNNING
10094952,Hiawatha Park,41.94,-87.83,Illinois,Dunning,DUNNING
10344335,Pittsburgh Ave & Irving Park,41.95,-87.83,Illinois,Dunning,DUNNING
10359188,Ozark Ave & Addison St,41.95,-87.82,Illinois,Dunning,DUNNING
10677210,New England Ave & Grace St,41.95,-87.8,Illinois,Dunning,DUNNING
10696852,Public Rack - Austin Ave & Roscoe St,41.94,-87.78,Illinois,Dunning,DUNNING
10686932,Public Rack - Melvina Ave & Belmont Ave,41.94,-87.78,Illinois,Dunning,DUNNING
10356467,Nordica Ave & Addison St,41.95,-87.8,Illinois,Dunning,DUNNING
10185536,Nagle Ave & Belmont Ave,41.94,-87.79,Illinois,Dunning,DUNNING
10340506,Canty Elementary School,41.95,-87.83,Illinois,Dunning,DUNNING
12604251,Plainfield Ave & Irving Park Rd,41.95,-87.83,Illinois,Dunning,DUNNING
13113071,Panama Ave & Forest Preserve Ave,41.94,-87.83,Illinois,Dunning,DUNNING
13134843,Oketo Ave & Belmont Ave,41.94,-87.81,Illinois,Dunning,DUNNING
14102748,Public Rack - Nagle Ave & Belmont Ave,41.94,-87.79,Illinois,Dunning,DUNNING
14028029,Public Rack - Rutherford Ave & Belmont Ave,41.94,-87.79,Illinois,Dunning,DUNNING
13849266,Public Rack - Ozark Ave & Addison St,41.95,-87.82,Illinois,Dunning,DUNNING
14129300,Public Rack - Austin Ave & Wellington Ave,41.94,-87.78,Illinois,Dunning,DUNNING
13836327,Public Rack - Oketo Ave & Belmont Ave,41.94,-87.81,Illinois,Dunning,DUNNING
13831246,Public Rack - Nordica Ave & Addison St,41.95,-87.8,Illinois,Dunning,DUNNING
13738282,Public Rack - Roscoe St & Osceola Ave,41.94,-87.81,Illinois,Dunning,DUNNING
11259292,Public Rack - Oleander Ave & Addison St,41.94,-87.82,Illinois,Dunning,DUNNING
11320919,Public Rack - Newcastle Ave & Belmont Ave,41.94,-87.8,Illinois,Dunning,DUNNING
11256183,Public Rack - Canty Elementary School,41.95,-87.83,Illinois,Dunning,DUNNING
11780841,Public Rack - Newcastle Ave & Wellington Ave,41.94,-87.8,Illinois,Dunning,DUNNING
8175104,Sayre & Diversey,41.93,-87.8,Illinois,Montclare,"MONTCLARE, GALEWOOD"
3281537,Oak Park & Wellington,41.93,-87.8,Illinois,Montclare,"MONTCLARE, GALEWOOD"
9730466,Newland Ave & Diversey Ave,41.93,-87.8,Illinois,Montclare,"MONTCLARE, GALEWOOD"
9645357,Newcastle Ave & Wellington Ave,41.93,-87.8,Illinois,Montclare,"MONTCLARE, GALEWOOD"
7727328,North Ave & New England Ave,41.91,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
3775279,Nordica & Medill,41.92,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
10098243,Harvey Ave & North Ave,41.91,-87.78,Illinois,Galewood,"MONTCLARE, GALEWOOD"
10050180,Newcastle Ave & Belden Ave,41.92,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
9621534,Austin Blvd & North Ave,41.91,-87.78,Illinois,Galewood,"MONTCLARE, GALEWOOD"
10091685,Harriet E Sayre Public School,41.91,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
10346139,N Sayre Ave & W Belden Ave,41.92,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
10356620,Public Rack - Harvey Ave & North Ave,41.91,-87.78,Illinois,Galewood,"MONTCLARE, GALEWOOD"
10725883,Public Rack - Austin Blvd & North Ave,41.91,-87.78,Illinois,Galewood,"MONTCLARE, GALEWOOD"
14112052,Public Rack - Neva Ave & Grand Ave,41.92,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
14106943,Public Rack - Harriet E Sayre Public School,41.91,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
11318939,Public Rack - N Sayre Ave & W Belden Ave,41.92,-87.8,Illinois,Galewood,"MONTCLARE, GALEWOOD"
3771491,Kedzie Ave & 52nd St,41.8,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
3790431,Kedzie Ave & 48th Pl,41.8,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
3245976,St Louis Ave & Norman Bobbins Ave,41.79,-87.71,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
3779163,Richmond St & 59th St,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
3310328,Maplewood Ave & 59th St,41.79,-87.69,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
6035992,Rockwell St & 57th St,41.79,-87.69,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
6238434,Artesian Ave & 55th St,41.79,-87.69,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
6238603,Kedzie Ave & 57th St,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
6487327,Campbell Ave & 51st St,41.8,-87.69,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
6639459,St Louis Ave & 59th St,41.79,-87.71,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
9919054,Kedzie Ave & 54th St - SW,41.8,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
10094956,Western Blvd & 49th St,41.8,-87.68,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
10084155,Talman Ave & 51st St - midblock,41.8,-87.69,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
9500441,Kedzie Ave & 58th St,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
9843885,Kedzie Ave & 54th St - SE,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
9735917,Christiana Ave & 55th St,41.79,-87.71,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
13182572,Western Blvd & 53rd St,41.8,-87.68,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
13114059,"Senka ""Edward Duke"" Park",41.79,-87.71,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
9045078,Public Rack - Kedzie Ave & 60th St,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
9379608,Public Rack - Kedzie Ave & 54th St - SE,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
14165087,Public Rack - Western Blvd & 49th St,41.8,-87.68,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
13969176,Public Rack - Oakley Ave & 50th Pl,41.8,-87.68,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
14008512,Public Rack - Hoyne Ave & 51st St,41.8,-87.68,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
14079096,Public Rack - Kedzie Ave & 58th St,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
14132737,Public Rack - Kedzie Ave & 54th Pl,41.79,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
14123829,Public Rack - Kedzie Ave & 54th St - SW,41.8,-87.7,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
11334512,Public Rack - Talman Ave & 51st St,41.8,-87.69,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
11330103,"Public Rack - Senka ""Edward Duke"" Park",41.79,-87.71,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
11802967,Public Rack - Christiana Ave & 55th St,41.79,-87.71,Illinois,Gage Park,"MARQUETTE PARK,GAGE PARK"
3150832,Western Ave & 62nd St,41.78,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
6582194,Spaulding Ave & 63rd St,41.78,-87.71,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
6475305,California Ave & Marquette Rd,41.77,-87.69,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
11538133,Rockwell St & 63rd St,41.78,-87.69,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
11612371,Homan Ave & 65th St,41.78,-87.71,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
9692345,63rd & Western Ave - south corner,41.78,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
9757853,Kedzie Ave & 64th St - SW,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10087105,Kedzie Ave & 63rd St,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10095642,63rd & Western Ave - north corner,41.78,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
9868437,Albany Ave & 63rd St,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10090515,Claremont Ave & 71st St,41.76,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10091415,Kedzie Ave & 61st Pl,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10064645,NewHastings,41.779269218,-87.683834195,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10413147,Kedzie Ave & 64th St - SE,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10735843,Public Rack - Lawndale Ave & 63rd St,41.78,-87.71,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
10342153,Washtenaw Ave & 63rd St,41.78,-87.69,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
9466532,Public Rack - Kedzie Ave &amp; 62nd Pl,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
8844913,Public Rack - Kedzie Ave & 61st Pl,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14168928,Public Rack - Kedzie Ave & 62nd Pl,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14126524,Public  Rack - Albany Ave & 63rd St,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14096352,Public Rack - Lawndale & 63rd St,41.78,-87.71,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14053103,Public Rack - Kedzie Ave & 61st Pl E,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14115596,Public Rack - Kedzie Ave & 61st Pl W,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14327623,Public Rack - Kedzie Ave & 64th St - SW,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14104039,Public Rack - Fairfield Ave & 63rd St,41.78,-87.69,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14091508,Public Rack - 63rd & Western Ave N,41.78,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14083098,Public Rack - Maplewood Ave & 63rd St,41.78,-87.69,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
14107980,Public Rack - Claremont Ave & 71st St,41.76,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
11260095,Public Rack - Kedzie Ave & 64th St - SE,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
11337200,Public Rack - 63rd & Western Ave S,41.78,-87.68,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
11257657,Public Rack - Kedzie Ave & 63rd St,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
11334304,Public Rack - Whipple St & 63rd St,41.78,-87.7,Illinois,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
3633067,California Ave & 36th St,41.83,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
3126769,Rockwell St & Archer Ave,41.82,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
3631672,Sacramento Ave & Pershing Rd,41.82,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
3164593,Archer Ave & 43rd St,41.82,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
6565497,Fairfield Ave & 44th St,41.81,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
5377400,Francisco Ave & 47th St,41.81,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
12114187,Kedzie Ave & 45th St,41.81,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
9573833,Christiana Ave & Archer Ave,41.81,-87.71,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
9701630,Kedzie Ave & Archer Ave,41.81,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
9993562,Brighton Park Branch Chicago Library,41.82,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
9581845,Kedzie Ave & Pershing Rd,41.82,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
9972777,California Ave & Pershing Rd,41.82,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
9161931,Public Rack - Talman Ave & Pershing Rd,41.82,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
8803073,Public Rack - Kedzie Ave & Archer Ave,41.81,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
13737642,Public Rack - Christiana Ave & Archer Ave,41.81,-87.71,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
14243788,Public Rack - California Ave & Pershing Rd,41.82,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
14179444,Public Rack - Kedzie Ave & Pershing Rd,41.82,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
13783250,Public Rack - Maplewood Ave & 47th St,41.81,-87.69,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
11867259,Public Rack - Brighton Park Branch Chicago Library,41.82,-87.7,Illinois,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
6632588,Komensky Ave & 55th St,41.79,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
6483938,Pulaski Rd & 51st St,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
6553919,Kildare Ave & 55th St,41.79,-87.73,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
10094310,Komensky Ave & 59th St,41.79,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
9728781,Pulaski Rd & 51st Rd,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
10028421,Strohacker Park,41.79,-87.73,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
9606173,Pulaski & 52nd,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
9660055,Avers Ave & Archer Ave,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
10221425,Keeler Ave & 55th St,41.79,-87.73,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
14132577,Public Rack - Avers Ave & Archer Ave,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
14104473,Public Rack - Pulaski Rd & 51st Rd,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
13736571,Public Rack - Pulaski & 52nd,41.8,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
11313648,Public Rack - Keeler Ave & 55th St,41.79,-87.73,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
11016834,Public Rack - Komensky Ave & 59th St,41.79,-87.72,Illinois,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
6082354,Tripp Ave & 65th St,41.77,-87.73,Illinois,West Lawn,WEST LAWN
6530961,Hamlin Ave & 62nd Pl,41.78,-87.72,Illinois,West Lawn,WEST LAWN
6240477,Pulaski Rd & 60th St,41.78,-87.72,Illinois,West Lawn,WEST LAWN
6478986,Kostner Ave & 63rd St,41.78,-87.73,Illinois,West Lawn,WEST LAWN
10093667,Kildare Ave & 63rd St,41.78,-87.73,Illinois,West Lawn,WEST LAWN
9551986,Kenneth Ave & 63rd St,41.78,-87.73,Illinois,West Lawn,WEST LAWN
9560983,Kedvale Ave & 63rd St,41.78,-87.72,Illinois,West Lawn,WEST LAWN
10123033,Springfield Ave & 63rd St,41.78,-87.72,Illinois,West Lawn,WEST LAWN
13133946,West Lawn Park,41.77,-87.73,Illinois,West Lawn,WEST LAWN
13738760,Public Rack - Pulaski Rd & 65th St,41.77,-87.72,Illinois,West Lawn,WEST LAWN
13914614,Public Rack - Kedvale Ave & 63rd St,41.78,-87.73,Illinois,West Lawn,WEST LAWN
13824216,Public Rack - Pulaski Rd &amp; 65th St,41.77,-87.72,Illinois,West Lawn,WEST LAWN
14088570,Public Rack - Komensky Ave & 63rd St,41.78,-87.72,Illinois,West Lawn,WEST LAWN
14105670,Public Rack - Springfield Ave & 63rd St,41.78,-87.72,Illinois,West Lawn,WEST LAWN
13765034,Public Rack - Kildare Ave & 63rd St,41.78,-87.73,Illinois,West Lawn,WEST LAWN
13764310,Public Rack - Kenneth Ave & 63rd St E,41.78,-87.73,Illinois,West Lawn,WEST LAWN
11339808,Public Rack - Kedvale Ave & 63rd St W,41.78,-87.73,Illinois,West Lawn,WEST LAWN
12441792,Public Rack - Kenneth Ave & 63rd St W,41.78,-87.73,Illinois,West Lawn,WEST LAWN
12426280,Public Rack - Kedvale Ave & 63rd St E,41.78,-87.73,Illinois,West Lawn,WEST LAWN
6553149,Springfield Ave & 47th St,41.81,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
6632971,Pulaski & Ann Lurie Pl,41.82,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
6574548,Kenneth Ave & 50th St,41.8,-87.73,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
5057141,Kildare Ave & 47th St,41.81,-87.73,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
9878812,Pulaski Rd & 44th St,41.81,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
10087802,Pulaski Rd & 41st,41.82,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
10089813,Kolin Ave & Archer Ave,41.8,-87.73,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
9694766,Harding Ave & 47th St,41.81,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
10321064,Pulaski Rd & 40th St,41.82,-87.73,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
9221120,Public Rack - Pulaski Rd & 40th St,41.82,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
9464132,Public Rack - Pulaski Rd & 44th St,41.81,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
14114195,Pubic Rack - Pulaski Rd & 41st,41.82,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
14091097,Public Rack - Harding Ave & 47th St,41.81,-87.72,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
14118286,Public Rack - Kolin Ave & Archer Ave,41.8,-87.73,Illinois,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
6211067,Lavergne Ave & 46th St,41.81,-87.75,Illinois,Garfield Ridge,MIDWAY AIRPORT
6176958,Lawler Ave & 50th St,41.8,-87.75,Illinois,Garfield Ridge,MIDWAY AIRPORT
10091325,Midway Orange Line,41.79,-87.74,Illinois,Garfield Ridge,MIDWAY AIRPORT
9994566,Lamon Ave & Archer Ave,41.8,-87.74,Illinois,Garfield Ridge,MIDWAY AIRPORT
10686808,Archer Park,41.8,-87.74,Illinois,Garfield Ridge,MIDWAY AIRPORT
14097290,Public Rack - Midway Orange Line,41.79,-87.74,Illinois,Garfield Ridge,MIDWAY AIRPORT
10064314,Western Ave & 79th St,41.75,-87.68,Illinois,Ashburn,ASHBURN
14113083,Public Rack - Western Ave & 79th St,41.75,-87.68,Illinois,Ashburn,ASHBURN
10286141,Greenwood Ave & Lake Park Ave,41.82,-87.6,Illinois,Oakland,"OAKLAND,KENWOOD"
13894152,Public Rack - Greenwood Ave & Lake Park Ave,41.82,-87.6,Illinois,Oakland,"OAKLAND,KENWOOD"
